ID,math9,math9_score,math10,math10_score,eng9,eng9_score,eng10,eng10_score,hist9,hist9_score,bio9,bio_score,phys10,phys10_score,chem11,chem11_score
,,,,,,,English 2 Hon,94.125,,,,,,,,
,,,,,,,English II,50,,,,,,,,
,,,,,,,English 2,84.600002288818359,,,,,,,,
,,,,,,,English 2 Hon,93.560001373291016,,,,,,,,
,,,,,,,English 2 Hon,99.375,,,,,,,,
,,,,,,,English 2,82.68499755859375,,,,,,,,
,,,,,,,English 2 Hon,88.530002593994141,,,,,,,,
,,,,,,,English 2 Hon,96.520000457763672,,,,,,,,
,,,,,,,English II,80,,,,,,,,
,,,,,,,English 2,87,,,,,,,,
,,,,,,,English 2 Hon,97.889999389648438,,,,,,,,
,,,,,,,English 2,80.629997253417969,,,,,,,,
,,,,,,,English 2,71.345001220703125,,,,,,,,
,,,,,,,English 2 Hon,92.959999084472656,,,,,,,,
,,,,,,,English 2 Hon,92.764999389648438,,,,,,,,
,,,,,,,English 2 Hon,89.264999389648438,,,,,,,,
,,,,,,,English 2 Hon,70.64000129699707,,,,,,,,
,,,,,,,English 2 Hon,94.369998931884766,,,,,,,,
,,,,,,,English 2 Hon,92.539997100830078,,,,,,,,
,,,,,,,English 2 Hon,101.79500198364258,,,,,,,,
,,,,,,,English 2,82.700000762939453,,,,,,,,
,,,,,,,English 2 Hon,93.869998931884766,,,,,,,,
,,,,,,,English 2,98.965000152587891,,,,,,,,
,,,,,,,English 2 Hon,94.075000762939453,,,,,,,,
,,,,,,,English 2,88.139999389648438,,,,,,,,
,,,,,,,English 2 Hon,93.345001220703125,,,,,,,,
,,,,,,,English 2,95,,,,,,,,
,,,,,,,English 2,88.875,,,,,,,,
,,,,,,,English 1,76.449996948242188,,,,,,,,
,,,,,,,English 2 Hon,71.069999694824219,,,,,,,,
,,,,,,,English Service Learning Project,65,,,,,,,,
,,,,,,,English 2 Hon,93.615001678466797,,,,,,,,
,,,,,,,English 2,87.299999237060547,,,,,,,,
,,,,,,,English 2,56.333333333333336,,,,,,,,
,,,,,,,English 1,65,,,,,,,,
,,,,,,,English 2,75,,,,,,,,
,,,,,,,English 2 Hon,90.575000762939453,,,,,,,,
,,,,,,,English 2,78.860000610351563,,,,,,,,
,,,,,,,English 2 Hon,97.935001373291016,,,,,,,,
,,,,,,,English 2,89.189998626708984,,,,,,,,
,,,,,,,English 2 Hon,84.5,,,,,,,,
,,,,,,,English 2 Hon,95.760002136230469,,,,,,,,
,,,,,,,English 2 Hon,97.719997406005859,,,,,,,,
,,,,,,,English 2 Hon,90.395000457763672,,,,,,,,
,,,,,,,English 2,90.790000915527344,,,,,,,,
,,,,,,,English 2 Hon,92.909999847412109,,,,,,,,
,,,,,,,English 2 Hon,81.544998168945313,,,,,,,,
,,,,,,,English 2 Hon,77.354999542236328,,,,,,,,
,,,,,,,English 2,77.404998779296875,,,,,,,,
,,,,,,,English 2 Hon,89.174999237060547,,,,,,,,
,,,,,,,English 2 Hon,92.770000457763672,,,,,,,,
,,,,,,,English 2 Hon,87.375,,,,,,,,
,,,,,,,English 2 Hon,75.125,,,,,,,,
,,,,,,,English 2 Hon,97.740001678466797,,,,,,,,
,,,,,,,English 2 Hon,95.235000610351563,,,,,,,,
,,,,,,,English 1,65,,,,,,,,
,,,,,,,English 2 Hon,92.674999237060547,,,,,,,,
,,,,,,,English 2 Hon,95.979999542236328,,,,,,,,
,,,,,,,English 2 Hon,92.384998321533203,,,,,,,,
,,,,,,,English 2 Hon,90.970001220703125,,,,,,,,
,,,,,,,English 2 Hon,91.760002136230469,,,,,,,,
,,,,,,,English,95,,,,,,,,
,,,,,,,English Oriented Business & Customer Service,95,,,,,,,,
,,,,,,,English 2,81.194999694824219,,,,,,,,
,,,,,,,English 2 Hon,89.979999542236328,,,,,,,,
,,,,,,,English 2 Hon,94.685001373291016,,,,,,,,
,,,,,,,English 2 Hon,84.425003051757813,,,,,,,,
,,,,,,,English,75,,,,,,,,
,,,,,,,English 2,89.224998474121094,,,,,,,,
,,,,,,,English 1 CR Grading,65,,,,,,,,
,,,,,,,English 2 Hon,92.599998474121094,,,,,,,,
,,,,,,,English 2 Hon,96.965000152587891,,,,,,,,
,,,,,,,English 2 Hon,99.465000152587891,,,,,,,,
,,,,,,,English 2,85.234996795654297,,,,,,,,
,,,,,,,English 2 Hon,89.854999542236328,,,,,,,,
,,,,,,,English 2 Hon,91.040000915527344,,,,,,,,
,,,,,,,English 2,84.099998474121094,,,,,,,,
,,,,,,,English 2 Hon,94.75,,,,,,,,
,,,,,,,English 2 Hon,84.994998931884766,,,,,,,,
,,,,,,,English 2 Hon,87.935001373291016,,,,,,,,
,,,,,,,English 1,73.849998474121094,,,,,,,,
,,,,,,,English 2,85,,,,,,,,
,,,,,,,English 2 Hon,93.215000152587891,,,,,,,,
,,,,,,,English 2,82.43499755859375,,,,,,,,
,,,,,,,English 2 Hon,94.609996795654297,,,,,,,,
,,,,,,,English 2,73.219999313354492,,,,,,,,
,,,,,,,English 2 Hon,92.560001373291016,,,,,,,,
,,,,,,,English 2 Hon,97.305000305175781,,,,,,,,
,,,,,,,English,95,,,,,,,,
,,,,,,,English 2,87.209999084472656,,,,,,,,
,,,,,,,English 2 Hon,97.904998779296875,,,,,,,,
,,,,,,,English 2,78.69000244140625,,,,,,,,
,,,,,,,English 2 Hon,96.365001678466797,,,,,,,,
,,,,,,,English 2 Hon,94.720001220703125,,,,,,,,
,,,,,,,English 2 Hon,95.284999847412109,,,,,,,,
,,,,,,,English 2 Hon,70.975002288818359,,,,,,,,
,,,,,,,English 2 Hon,96.31500244140625,,,,,,,,
,,,,,,,English 2,68.680002212524414,,,,,,,,
,,,,,,,English 2 Hon,96.924999237060547,,,,,,,,
,,,,,,,English 2 Hon,93.245002746582031,,,,,,,,
,,,,,,,English 1,85,,,,,,,,
,,,,,,,English 1,75,,,,,,,,
,,,,,,,English 10,80,,,,,,,,
,,,,,,,English 2,70,,,,,,,,
,,,,,,,English 2 Hon,96.040000915527344,,,,,,,,
,,,,,,,English 2 Hon,98.319999694824219,,,,,,,,
,,,,,,,English 2 Hon,85.795001983642578,,,,,,,,
,,,,,,,English 2 Hon,96.009998321533203,,,,,,,,
,,,,,,,English 1,9.1099996566772461,,,,,,,,
,,,,,,,English 2,95,,,,,,,,
,,,,,,,English 2 Hon,97.704998016357422,,,,,,,,
,,,,,,,English 2,9.0499999523162842,,,,,,,,
,,,,,,,English 2 Hon,98.549999237060547,,,,,,,,
,,,,,,,English 2 Hon,90.260002136230469,,,,,,,,
,,,,,,,English II,65,,,,,,,,
,,,,,,,English 2,89.769996643066406,,,,,,,,
,,,,,,,English 2 Hon,66.94000244140625,,,,,,,,
,,,,,,,English 2 Hon,90.725002288818359,,,,,,,,
,,,,,,,English 2,82.75,,,,,,,,
,,,,,,,English 2,81.385002136230469,,,,,,,,
,,,,,,,English 1 Hon,97.050003051757813,,,,,,,,
,,,,,,,English 2,50,,,,,,,,
,,,,,,,English 2 Hon,96.094997406005859,,,,,,,,
,,,,,,,English 2 Hon,97.485000610351563,,,,,,,,
,,,,,,,English 2 Hon,86.784999847412109,,,,,,,,
,,,,,,,English 2 Hon,102.05500030517578,,,,,,,,
,,,,,,,English 2 Hon,96.524997711181641,,,,,,,,
,,,,,,,English 2 Hon,96.459999084472656,,,,,,,,
,,,,,,,English 2 Honors,75,,,,,,,,
,,,,,,,English 2 Hon,83.014999389648438,,,,,,,,
,,,,,,,English 2 Hon,91.779998779296875,,,,,,,,
,,,,,,,English 10,85,,,,,,,,
,,,,,,,English 2,95,,,,,,,,
,,,,,,,English 2 Hon,89.200000762939453,,,,,,,,
,,,,,,,English Literature 10,85,,,,,,,,
,,,,,,,English 2,93.685001373291016,,,,,,,,
,,,,,,,English 2 Hon,96.650001525878906,,,,,,,,
,,,,,,,English 2 Hon,82.680000305175781,,,,,,,,
,,,,,,,English 2 Hon,92.555000305175781,,,,,,,,
,,,,,,,English 2 Hon,96.06500244140625,,,,,,,,
,,,,,,,English 2,82.610000610351563,,,,,,,,
,,,,,,,English 2 Hon,81.514999389648438,,,,,,,,
,,,,,,,English 2,66.145000457763672,,,,,,,,
,,,,,,,English 2 Hon,97.090000152587891,,,,,,,,
,,,,,,,English 2,92.854999542236328,,,,,,,,
,,,,,,,English 1,67.919998168945313,,,,,,,,
,,,,,,,English 2,83.80999755859375,,,,,,,,
,,,,,,,English 2 Hon,96.599998474121094,,,,,,,,
,,,,,,,English 2,85,,,,,,,,
,,,,,,,English 3,95,,,,,,,,
,,,,,,,English 2,96.034999847412109,,,,,,,,
,,,,,,,English 2 Hon,98.395000457763672,,,,,,,,
,,,,,,,English 2 Hon,100.09999847412109,,,,,,,,
,,,,,,,English 2 Hon,98.569999694824219,,,,,,,,
,,,,,,,English 2,93.419998168945313,,,,,,,,
,,,,,,,English 1,65,,,,,,,,
,,,,,,,English 1,65,,,,,,,,
,,,,,,,English 1 Double,50,,,,,,,,
,,,,,,,English 1 LL -A,95,,,,,,,,
,,,,,,,English 1 LL -B,95,,,,,,,,
,,,,,,,English 2 Hon,95.779998779296875,,,,,,,,
,,,,,,,English 2 Hon,76.590000152587891,,,,,,,,
,,,,,,,English 2 Hon,91.840000152587891,,,,,,,,
,,,,,,,English 2 Hon,92.530002593994141,,,,,,,,
,,,,,,,English 2 Hon,94.450000762939453,,,,,,,,
,,,,,,,English 2 Hon,92.290000915527344,,,,,,,,
,,,,,,,English 2,80,,,,,,,,
,,,,,,,English 2 Hon,94.680000305175781,,,,,,,,
,,,,,,,,,AP Human Geography,80,,,,,,
,,,,,,,,,AP Human Geography,69.625,,,,,,
,,,,,,,,,AP Human Geography,89.409999847412109,,,,,,
,,,,,,,,,AP Human Geography,80.68499755859375,,,,,,
,,,,,,,,,AP Human Geography,75,,,,,,
,,,,,,,,,AP Human Geography,102.2599983215332,,,,,,
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,AP Human Geography,83.040000915527344,,,,,,
,,,,,,,,,World History,65,,,,,,
,,,,,,,,,AP Human Geography,61.110000610351563,,,,,,
,,,,,,,,,AP Human Geography,71.545001983642578,,,,,,
,,,,,,,,,AP Human Geography,91.694999694824219,,,,,,
,,,,,,,,,AP Human Geography,91.700000762939453,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,75,,,,,,
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,AP Human Geography,70,,,,,,
,,,,,,,,,AP Human Geography,75,,,,,,
,,,,,,,,,World Affairs,65.975000381469727,,,,,,
,,,,,,,,,AP Human Geography,58.434999465942383,,,,,,
,,,,,,,,,World Studies,80,,,,,,
,,,,,,,,,AP Human Geography,72.444999694824219,,,,,,
,,,,,,,,,AP Human Geography,71.890003204345703,,,,,,
,,,,,,,,,AP Human Geography,76.020000457763672,,,,,,
,,,,,,,,,AP Human Geography,75,,,,,,
,,,,,,,,,AP Human Geography,80,,,,,,
,,,,,,,,,AP Human Geography,66.135000228881836,,,,,,
,,,,,,,,,AP Human Geography,100.78499984741211,,,,,,
,,,,,,,,,AP Human Geography,76.485000610351563,,,,,,
,,,,,,,,,World Affairs,51.049999237060547,,,,,,
,,,,,,,,,AP Human Geography,96.215000152587891,,,,,,
,,,,,,,,,AP Human Geography,62.5,,,,,,
,,,,,,,,,AP Human Geography,78.604999542236328,,,,,,
,,,,,,,,,AP Human Geography,79.254997253417969,,,,,,
,,,,,,,,,AP Human Geography,77.629997253417969,,,,,,
,,,,,,,,,AP Human Geography,85.510002136230469,,,,,,
,,,,,,,,,AP Human Geography,91.270000457763672,,,,,,
,,,,,,,,,AP Human Geography,80.994998931884766,,,,,,
,,,,,,,,,AP Human Geography,22.770000457763672,,,,,,
,,,,,,,,,AP Human Geography,66.534999847412109,,,,,,
,,,,,,,,,AP Human Geography,89.909999847412109,,,,,,
,,,,,,,,,AP Human Geography,80,,,,,,
,,,,,,,,,AP Human Geography,75,,,,,,
,,,,,,,,,AP Human Geography,98.759998321533203,,,,,,
,,,,,,,,,AP Human Geography,100.70999908447266,,,,,,
,,,,,,,,,AP Human Geography,50,,,,,,
,,,,,,,,,AP Human Geography,98.115001678466797,,,,,,
,,,,,,,,,AP Human Geography,45.095001220703125,,,,,,
,,,,,,,,,AP Human Geography,74.299999237060547,,,,,,
,,,,,,,,,AP Human Geography,99.444999694824219,,,,,,
,,,,,,,,,AP Human Geography,89.104999542236328,,,,,,
,,,,,,,,,AP Human Geography,68.895000457763672,,,,,,
,,,,,,,,,AP Human Geography,65.950000762939453,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,World Affairs In,82.770000457763672,,,,,,
,,,,,,,,,AP Human Geography,84.754997253417969,,,,,,
,,,,,,,,,AP Human Geography,67.970001220703125,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,58.459999084472656,,,,,,
,,,,,,,,,AP Human Geography,93.485000610351563,,,,,,
,,,,,,,,,AP Human Geography,67.479999542236328,,,,,,
,,,,,,,,,AP Human Geography,69.155002593994141,,,,,,
,,,,,,,,,AP Human Geography,80,,,,,,
,,,,,,,,,AP Human Geography,86.279998779296875,,,,,,
,,,,,,,,,AP Human Geography,94.080001831054688,,,,,,
,,,,,,,,,World Affairs,96.525001525878906,,,,,,
,,,,,,,,,AP Human Geography,69.604999542236328,,,,,,
,,,,,,,,,AP Human Geography,85.245002746582031,,,,,,
,,,,,,,,,AP Human Geography,86.705001831054688,,,,,,
,,,,,,,,,AP Human Geography,65,,,,,,
,,,,,,,,,AP Human Geography,54.619998931884766,,,,,,
,,,,,,,,,AP Human Geography ,75,,,,,,
,,,,,,,,,AP Human Geography,83.369998931884766,,,,,,
,,,,,,,,,AP Human Geography,50.669998168945313,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,75,,,,,,
,,,,,,,,,AP Human Geography,75,,,,,,
,,,,,,,,,AP Human Geography,75,,,,,,
,,,,,,,,,AP Human Geography,62.5,,,,,,
,,,,,,,,,AP Human Geography,72.079998016357422,,,,,,
,,,,,,,,,AP Human Geography,85.064998626708984,,,,,,
,,,,,,,,,AP Human Geography,65,,,,,,
,,,,,,,,,AP Human Geography,68.099998474121094,,,,,,
,,,,,,,,,AP Human Geography,59,,,,,,
,,,,,,,,,AP Human Geography,71.040000915527344,,,,,,
,,,,,,,,,AP Human Geography,70,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,85.584999084472656,,,,,,
,,,,,,,,,AP Human Geography,82.955001831054688,,,,,,
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,AP Human Geography,75,,,,,,
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,AP Human Geography,77.710002899169922,,,,,,
,,,,,,,,,AP Human Geography,50,,,,,,
,,,,,,,,,AP Human Geography,80.625,,,,,,
,,,,,,,,,AP Human Geography,95.704998016357422,,,,,,
,,,,,,,,,AP Human Geography,62.040000915527344,,,,,,
,,,,,,,,,AP Human Geography,50,,,,,,
,,,,,,,,,AP Human Geography,65,,,,,,
,,,,,,,,,AP Human Geography,52.490001678466797,,,,,,
,,,,,,,,,AP Human Geography,99.264999389648438,,,,,,
,,,,,,,,,AP Human Geography,60.010000228881836,,,,,,
,,,,,,,,,AP Human Geography,91.944999694824219,,,,,,
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,AP Human Geography,87.340000152587891,,,,,,
,,,,,,,,,AP Human Geography,72.955001831054688,,,,,,
,,,,,,,,,AP Human Geography,66.815000534057617,,,,,,
,,,,,,,,,AP Human Geography,93.939998626708984,,,,,,
,,,,,,,,,AP Human Geography,69.405002593994141,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,93.260002136230469,,,,,,
,,,,,,,,,AP Human Geography,64.82499885559082,,,,,,
,,,,,,,,,AP Human Geography,80.020000457763672,,,,,,
,,,,,,,,,AP Human Geography,95.534999847412109,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,65.709999084472656,,,,,,
,,,,,,,,,AP Human Geography,90.510002136230469,,,,,,
,,,,,,,,,AP Human Geography,93.939998626708984,,,,,,
,,,,,,,,,AP Human Geography,93.590000152587891,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,84.639999389648438,,,,,,
,,,,,,,,,AP Human Geography,91.975002288818359,,,,,,
,,,,,,,,,AP Human Geography,101.125,,,,,,
,,,,,,,,,AP Human Geography,63.39000129699707,,,,,,
,,,,,,,,,AP Human Geography,99.849998474121094,,,,,,
,,,,,,,,,AP Human Geography,97.760002136230469,,,,,,
,,,,,,,,,AP Human Geography,94.875,,,,,,
,,,,,,,,,AP Human Geography,65.560001373291016,,,,,,
,,,,,,,,,AP Human Geography,86.270000457763672,,,,,,
,,,,,,,,,AP Human Geography,50,,,,,,
,,,,,,,,,AP Human Geography,75,,,,,,
,,,,,,,,,World History,75,,,,,,
,,,,,,,,,AP Human Geography,65,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,85.805000305175781,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,71.639999389648438,,,,,,
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,AP Human Geography,95.224998474121094,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,AP Human Geography,78.399997711181641,,,,,,
,,,,,,,,,AP Human Geography,69.534999847412109,,,,,,
,,,,,,,,,AP Human Geography,83.775001525878906,,,,,,
,,,,,,,,,AP Human Geography,106.19000244140625,,,,,,
,,,,,,,,,AP Human Geography,63.25,,,,,,
,,,,,,,,,AP Human Geography,61.219999313354492,,,,,,
,,,,,,,,,AP Human Geography,94.745002746582031,,,,,,
,,,,,,,,,AP Human Geography,69.325000762939453,,,,,,
,,,,,,,,,AP Human Geography,106.3849983215332,,,,,,
,,,,,,,,,AP Human Geography,76.390003204345703,,,,,,
,,,,,,,,,AP Human Geography,70,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,65,,,,,,
,,,,,,,,,World Affairs,97.504997253417969,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,AP Human Geography,75,,,,,,
,,,,,,,,,AP Human Geography,99.744998931884766,,,,,,
,,,,,,,,,AP Human Geography,80,,,,,,
,,,,,,,,,AP Human Geography,69.924999237060547,,,,,,
,,,,,,,,,AP Human Geography,79.955001831054688,,,,,,
,,,,,,,,,AP Human Geography,61.439998626708984,,,,,,
,,,,,,,,,AP Human Geography,78.604999542236328,,,,,,
,,,,,,,,,AP Human Geography,75.345001220703125,,,,,,
,,,,,,,,,AP Human Geography,70,,,,,,
,,,,,,,,,World Affairs,92.485000610351563,,,,,,
,,,,,,,,,AP Human Geography,81.965000152587891,,,,,,
,,,,,,,,,AP Human Geography,65,,,,,,
,,,,,,,,,AP Human Geography,79.134998321533203,,,,,,
,,,,,,,,,AP Human Geography,66.869998931884766,,,,,,
,,,,,,,,,AP Human Geography,96.415000915527344,,,,,,
,,,,,,,,,World Affairs,80.524997711181641,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,72.380001068115234,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,World Affairs,94.810001373291016,,,,,,
,,,,,,,,,AP Human Geography,65,,,,,,
,,,,,,,,,AP Human Geography,79.930000305175781,,,,,,
,,,,,,,,,AP Human Geography,71.200000762939453,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,80.899997711181641,,,,,,
,,,,,,,,,AP Human Geography,81.180000305175781,,,,,,
,,,,,,,,,AP Human Geography,84.965000152587891,,,,,,
,,,,,,,,,AP Human Geography,60.235000610351563,,,,,,
,,,,,,,,,AP Human Geography,68.735000610351563,,,,,,
,,,,,,,,,AP Human Geography,95.994998931884766,,,,,,
,,,,,,,,,AP Human Geography,81.899997711181641,,,,,,
,,,,,,,,,AP Human Geography,65,,,,,,
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,AP Human Geography,78.270000457763672,,,,,,
,,,,,,,,,AP Human Geography,80,,,,,,
,,,,,,,,,AP Human Geography,101.03499984741211,,,,,,
,,,,,,,,,AP Human Geography,93.365001678466797,,,,,,
,,,,,,,,,AP Human Geography,70.589996337890625,,,,,,
,,,,,,,,,AP Human Geography,75,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,80,,,,,,
,,,,,,,,,AP Human Geography,72.380001068115234,,,,,,
,,,,,,,,,AP Human Geography,75.619998931884766,,,,,,
,,,,,,,,,AP Human Geography,74.795001983642578,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,80.859996795654297,,,,,,
,,,,,,,,,AP Human Geography,94.965000152587891,,,,,,
,,,,,,,,,AP Human Geography,83.444999694824219,,,,,,
,,,,,,,,,AP Human Geography,91.725002288818359,,,,,,
,,,,,,,,,AP Human Geography,85.880001068115234,,,,,,
,,,,,,,,,AP Human Geography,70.305000305175781,,,,,,
,,,,,,,,,AP Human Geography,81.899997711181641,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,58.520000457763672,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,105.27000045776367,,,,,,
,,,,,,,,,AP Human Geography,86.790000915527344,,,,,,
,,,,,,,,,AP Human Geography,75,,,,,,
,,,,,,,,,AP Human Geography,80.05999755859375,,,,,,
,,,,,,,,,AP Human Geography,84.145000457763672,,,,,,
,,,,,,,,,AP Human Geography,96.875,,,,,,
,,,,,,,,,AP Human Geography,37.310001373291016,,,,,,
,,,,,,,,,AP Human Geography,81.56500244140625,,,,,,
,,,,,,,,,AP Human Geography,83.014999389648438,,,,,,
,,,,,,,,,AP Human Geography,65,,,,,,
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,AP Human Geography,76.869998931884766,,,,,,
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,AP Human Geography,90.365001678466797,,,,,,
,,,,,,,,,AP Human Geography,90.039997100830078,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,75,,,,,,
,,,,,,,,,AP Human Geography,101.36999893188477,,,,,,
,,,,,,,,,AP Human Geography,85.795001983642578,,,,,,
,,,,,,,,,AP Human Geography,96.240001678466797,,,,,,
,,,,,,,,,AP Human Geography,84.919998168945313,,,,,,
,,,,,,,,,AP Human Geography,89.795001983642578,,,,,,
,,,,,,,,,AP Human Geography,73.18499755859375,,,,,,
,,,,,,,,,AP Human Geography,92.569999694824219,,,,,,
,,,,,,,,,AP Human Geography,65,,,,,,
,,,,,,,,,AP Human Geography,81.869998931884766,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,93.174999237060547,,,,,,
,,,,,,,,,AP Human Geography,74.275001525878906,,,,,,
,,,,,,,,,AP Human Geography,78.395000457763672,,,,,,
,,,,,,,,,AP Human Geography,66.665000915527344,,,,,,
,,,,,,,,,AP Human Geography,88.729999542236328,,,,,,
,,,,,,,,,AP Human Geography,93.235000610351563,,,,,,
,,,,,,,,,AP Human Geography,75.169998168945313,,,,,,
,,,,,,,,,AP Human Geography,90.759998321533203,,,,,,
,,,,,,,,,AP Human Geography,81.324996948242188,,,,,,
,,,,,,,,,World Affairs,83.409999847412109,,,,,,
,,,,,,,,,AP Human Geography,69.614997863769531,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,98.200000762939453,,,,,,
,,,,,,,,,AP Human Geography,75.420001983642578,,,,,,
,,,,,,,,,AP Human Geography,65,,,,,,
,,,,,,,,,AP Human Geography,67.069999694824219,,,,,,
,,,,,,,,,AP Human Geography,68.755001068115234,,,,,,
,,,,,,,,,World Affairs,95.209999084472656,,,,,,
,,,,,,,,,AP Human Geography,100.79999923706055,,,,,,
,,,,,,,,,AP Human Geography,95.145000457763672,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,91.05999755859375,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,60.575000762939453,,,,,,
,,,,,,,,,AP Human Geography,68.889999389648438,,,,,,
,,,,,,,,,AP Human Geography,87.224998474121094,,,,,,
,,,,,,,,,AP Human Geography,96.365001678466797,,,,,,
,,,,,,,,,AP Human Geography,94.604999542236328,,,,,,
,,,,,,,,,AP Human Geography,80,,,,,,
,,,,,,,,,AP Human Geography,94.084999084472656,,,,,,
,,,,,,,,,AP Human Geography,70.685001373291016,,,,,,
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,AP Human Geography,50,,,,,,
,,,,,,,,,AP Human Geography,66.805000305175781,,,,,,
,,,,,,,,,AP Human Geography,88.959999084472656,,,,,,
,,,,,,,,,AP Human Geography,50,,,,,,
,,,,,,,,,AP Human Geography,80,,,,,,
,,,,,,,,,AP Human Geography,69.880001068115234,,,,,,
,,,,,,,,,AP Human Geography,92.494998931884766,,,,,,
,,,,,,,,,AP Human Geography,98.625,,,,,,
,,,,,,,,,AP Human Geography,85.759998321533203,,,,,,
,,,,,,,,,AP Human Geography,77.869998931884766,,,,,,
,,,,,,,,,AP Human Geography,93.645000457763672,,,,,,
,,,,,,,,,AP Human Geography,96.709999084472656,,,,,,
,,,,,,,,,AP Human Geography,78.330001831054688,,,,,,
,,,,,,,,,World Affairs,83.935001373291016,,,,,,
,,,,,,,,,AP Human Geography,97.010002136230469,,,,,,
,,,,,,,,,AP Human Geography,65,,,,,,
,,,,,,,,,AP Human Geography,90,,,,,,
,,,,,,,,,World History,85,,,,,,
,,,,,,,,,AP Human Geography,74.400001525878906,,,,,,
,,,,,,,,,AP Human Geography,81.654998779296875,,,,,,
,,,,,,,,,World Affairs,84.709999084472656,,,,,,
,,,,,,,,,AP Human Geography,87.920001983642578,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,65,,,,,,
,,,,,,,,,World Affairs,81.994998931884766,,,,,,
,,,,,,,,,AP Human Geography,89.760002136230469,,,,,,
,,,,,,,,,AP Human Geography,100.01499938964844,,,,,,
,,,,,,,,,AP Human Geography,85,,,,,,
,,,,,,,,,AP Human Geography,60.045000076293945,,,,,,
,,,,,,,,,AP Human Geography,77.399997711181641,,,,,,
,,,,,,,,,AP Human Geography,80,,,,,,
,,,,,,,,,AP Human Geography,84.520000457763672,,,,,,
,,,,,,,,,AP Human Geography,77.564998626708984,,,,,,
,,,,,,,,,AP Human Geography,95,,,,,,
,,,,,,,,,AP Human Geography,75,,,,,,
,,,,,,,,,AP Human Geography,65.364999771118164,,,,,,
,,,,,,,,,AP Human Geography,78.619998931884766,,,,,,
,,,,,,,,,World Affairs,93.755001068115234,,,,,,
,,,,,,,,,AP Human Geography,70,,,,,,
